Statistical profiling result from isolate-0x148008000-28228-tree-hotpath-rebuilt.log, (10754 ticks, 14 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      3    0.0%    0.3%  JS: *unnsubscribeToObserverEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3047:31
      3    0.0%    0.3%  JS: *subscribeStateEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2992:23
      3    0.0%    0.3%  JS: *removeListener file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1377:17
      3    0.0%    0.3%  JS: *onReleased file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1761:13
      3    0.0%    0.3%  JS: *needProxy file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:5068:12
      3    0.0%    0.3%  JS: *isReadonlyProperty file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:253:28
      3    0.0%    0.3%  JS: *getReferenceCount file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1852:20
      3    0.0%    0.3%  JS: *get isEvaluationBoundary file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2088:27
      3    0.0%    0.3%  JS: *cryptoThisCheck node:internal/bootstrap/web/exposed-window-or-worker:112:29
      3    0.0%    0.3%  JS: *createInstance file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1649:17
      3    0.0%    0.3%  JS: *bind file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2026:7
      3    0.0%    0.3%  JS: *applies file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2708:10
      3    0.0%    0.3%  JS: *PropertObserver2 file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1632:14
      3    0.0%    0.3%  JS: *<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1757:42
      3    0.0%    0.3%  JS: *<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1086:47
      3    0.0%    0.3%  JS: *<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1020:3
      2    0.0%    0.2%  JS: ^watchState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2983:13
      2    0.0%    0.2%  JS: ^unwatch file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3560:10
      2    0.0%    0.2%  JS: ^removeListeners file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3578:18
      2    0.0%    0.2%  JS: ^releaseWatch file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1175:15
      2    0.0%    0.2%  JS: ^emitEndChangeCycleEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3281:27
      2    0.0%    0.2%  JS: ^Watch2 file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3493:14
      2    0.0%    0.2%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3111:36
      2    0.0%    0.2%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3110:41
      2    0.0%    0.2%  JS: +watch file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1110:8
      2    0.0%    0.2%  JS: +updateReferenceCount file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1887:23
      2    0.0%    0.2%  JS: +unwatch file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3560:10
      2    0.0%    0.2%  JS: +unnsubscribeToObserverEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3047:31
      2    0.0%    0.2%  JS: +tryRebindingNestedState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3177:26
      2    0.0%    0.2%  JS: +serializeUUID node:internal/crypto/random:362:23
      2    0.0%    0.2%  JS: +releaseState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2999:15
      2    0.0%    0.2%  JS: +onChange file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3377:11
      2    0.0%    0.2%  JS: +needsProxy file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2830:13
      2    0.0%    0.2%  JS: +needProxy file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:5068:12
      2    0.0%    0.2%  JS: +isRegistered file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2894:15
      2    0.0%    0.2%  JS: +internalEmitChange file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1684:21
      2    0.0%    0.2%  JS: +internalDispose file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3700:18
      2    0.0%    0.2%  JS: +get indexValueAccessor file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2067:25
      2    0.0%    0.2%  JS: +evaluateBottomToTop file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2169:22
      2    0.0%    0.2%  JS: +evaluate file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3705:11
      2    0.0%    0.2%  JS: +dispatch file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1380:11
      2    0.0%    0.2%  JS: +createObserver file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1172:17
