Statistical profiling result from isolate-0x158018000-26038-tree-hotpath.log, (127051 ticks, 39 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     13    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3190:44
     13    0.0%    0.0%  JS: *updateState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3089:14
     13    0.0%    0.0%  JS: *isAsync file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2827:10
     12    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3620:42
     12    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/scripts/profile-expression-hotpath.mjs:1:1
     12    0.0%    0.0%  JS: +canReleaseState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3092:18
     12    0.0%    0.0%  JS: *initialize file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1496:13
     12    0.0%    0.0%  JS: *createInstance file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2904:17
     12    0.0%    0.0%  JS: *createInstance file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3223:17
     12    0.0%    0.0%  JS: *applies file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2763:10
     11    0.0%    0.0%  JS: +tryRebindingNestedState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3177:26
     11    0.0%    0.0%  JS: +createInstance file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:82:17
     11    0.0%    0.0%  JS: +create file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3180:9
     11    0.0%    0.0%  JS: +commitChange file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1151:15
     11    0.0%    0.0%  JS: *applies file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2708:10
     10    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2110:37
     10    0.0%    0.0%  JS: +onReleased file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3196:13
     10    0.0%    0.0%  JS: +getNestedObservers file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1290:21
     10    0.0%    0.0%  JS: +emitEndChangeCycleEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3281:27
     10    0.0%    0.0%  JS: +dispose file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:41:10
     10    0.0%    0.0%  JS: *watch file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1110:8
     10    0.0%    0.0%  JS: *createInstance file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2829:17
     10    0.0%    0.0%  JS: *applies file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2790:10
      9    0.0%    0.0%  JS: ^onIndexSet file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1277:13
      9    0.0%    0.0%  JS: ^AdditionExpression file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3723:14
      9    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1272:41
      9    0.0%    0.0%  JS: +getReferenceCount file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1852:20
      9    0.0%    0.0%  JS: +<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1559:38
      9    0.0%    0.0%  JS: *watch file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3518:8
      9    0.0%    0.0%  JS: *test file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:4297:7
      9    0.0%    0.0%  JS: *onReleased file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1878:13
      9    0.0%    0.0%  JS: *evaluate file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3713:11
      9    0.0%    0.0%  JS: *applies file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2736:10
      9    0.0%    0.0%  JS: *GroupedKeyedInstanceFactory file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2132:35
      8    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2145:40
      8    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1086:47
      8    0.0%    0.0%  JS: +scheduleReevaluate file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1587:21
      8    0.0%    0.0%  JS: +isRegistered file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2894:15
      8    0.0%    0.0%  JS: +internalDispose file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2136:18
      8    0.0%    0.0%  JS: +getState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3011:11
      8    0.0%    0.0%  JS: *releaseInstance file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3202:18
      8    0.0%    0.0%  JS: *isReadonlyProperty file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:253:28
      8    0.0%    0.0%  JS: *getOrCreateId file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1884:16
      8    0.0%    0.0%  JS: *getId file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2796:8
      8    0.0%    0.0%  JS: *cryptoThisCheck node:internal/bootstrap/web/exposed-window-or-worker:112:29
      8    0.0%    0.0%  JS: *createWithId file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:1908:15
      8    0.0%    0.0%  JS: *create file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3128:9
      7    0.0%    0.0%  JS: ^watchState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2983:13
      7    0.0%    0.0%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1457:52
      7    0.0%    0.0%  JS: +replaceState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2802:15
      7    0.0%    0.0%  JS: +releaseInstance file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2218:18
      7    0.0%    0.0%  JS: +initialize file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1496:13
      7    0.0%    0.0%  JS: +emitStateChangeEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3290:24
      7    0.0%    0.0%  JS: +createInstance file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3199:17
      7    0.0%    0.0%  JS: +__values /Users/robertsanders/projects/rs-x/node_modules/rxjs/dist/cjs/internal/Subject.js:17:51
      7    0.0%    0.0%  JS: +__name file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2:14
      7    0.0%    0.0%  JS: +<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2830:55
      7    0.0%    0.0%  JS: +<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1186:39
      7    0.0%    0.0%  JS: *rsx file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:5607:13
      7    0.0%    0.0%  JS: *get context file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3500:14
      7    0.0%    0.0%  JS: *get context file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1055:14
      7    0.0%    0.0%  JS: *applies file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2681:10
